,date,passport,Immigration,Travel Visa,Refugee,Conflict,Violence,Crisis,Militia,Genocide,Armed Forces,Civilian,Currency,Lottery,Economy,Bureau de change,Wage,Protest,Coup dՎtat,Government,country
33745,2014-04-01,56.0,33.0,74.0,6.0,77.0,63.0,33.0,18.0,60.0,66.0,44.0,45.0,42.0,44.0,69.0,72.0,3.0,10.0,26.0,US
33746,2014-05-01,58.0,33.0,76.0,6.0,78.0,72.0,32.0,16.0,50.0,73.0,48.0,46.0,42.0,42.0,69.0,69.0,3.0,14.0,25.0,US
33747,2014-06-01,60.0,32.0,77.0,5.0,52.0,47.0,22.0,16.0,22.0,65.0,30.0,42.0,40.0,27.0,74.0,68.0,2.0,9.0,20.0,US
33748,2014-07-01,59.0,41.0,78.0,7.0,66.0,44.0,23.0,21.0,19.0,64.0,30.0,42.0,40.0,23.0,77.0,67.0,2.0,8.0,19.0,US
33749,2014-08-01,53.0,32.0,71.0,5.0,61.0,40.0,19.0,20.0,30.0,62.0,29.0,41.0,41.0,27.0,71.0,61.0,3.0,8.0,19.0,US
33750,2014-09-01,48.0,33.0,72.0,6.0,92.0,52.0,25.0,9.0,22.0,66.0,37.0,42.0,42.0,47.0,68.0,67.0,3.0,9.0,29.0,US
33751,2014-10-01,45.0,34.0,76.0,6.0,89.0,55.0,27.0,16.0,26.0,63.0,37.0,40.0,41.0,48.0,58.0,63.0,3.0,10.0,29.0,US
33752,2014-11-01,42.0,64.0,73.0,6.0,78.0,58.0,27.0,16.0,28.0,67.0,36.0,39.0,41.0,44.0,64.0,63.0,7.0,9.0,27.0,US
33753,2014-12-01,46.0,33.0,65.0,5.0,71.0,58.0,25.0,19.0,25.0,61.0,37.0,44.0,40.0,42.0,78.0,62.0,9.0,9.0,23.0,US
33754,2015-01-01,63.0,31.0,70.0,6.0,67.0,57.0,23.0,10.0,29.0,64.0,38.0,49.0,43.0,43.0,69.0,75.0,3.0,10.0,26.0,US
33755,2015-02-01,60.0,34.0,71.0,6.0,75.0,64.0,28.0,15.0,32.0,65.0,38.0,44.0,50.0,47.0,64.0,64.0,2.0,10.0,27.0,US
33756,2015-03-01,67.0,34.0,80.0,6.0,80.0,65.0,30.0,17.0,39.0,66.0,39.0,50.0,40.0,46.0,73.0,67.0,2.0,11.0,28.0,US
33757,2015-04-01,61.0,32.0,85.0,7.0,84.0,71.0,34.0,15.0,100.0,69.0,45.0,47.0,39.0,47.0,74.0,78.0,5.0,10.0,27.0,US
33758,2015-05-01,60.0,29.0,84.0,8.0,76.0,81.0,32.0,20.0,49.0,70.0,50.0,48.0,43.0,42.0,76.0,71.0,4.0,10.0,25.0,US
33759,2015-06-01,67.0,25.0,86.0,5.0,52.0,48.0,29.0,24.0,26.0,68.0,38.0,48.0,41.0,29.0,81.0,74.0,2.0,10.0,21.0,US
33760,2015-07-01,69.0,29.0,83.0,5.0,45.0,40.0,35.0,24.0,19.0,69.0,34.0,48.0,41.0,27.0,94.0,76.0,2.0,8.0,18.0,US
33761,2015-08-01,55.0,29.0,82.0,7.0,54.0,39.0,24.0,29.0,17.0,66.0,29.0,49.0,41.0,32.0,83.0,72.0,2.0,8.0,20.0,US
33762,2015-09-01,52.0,35.0,78.0,60.0,86.0,55.0,45.0,14.0,28.0,65.0,42.0,45.0,41.0,51.0,77.0,69.0,2.0,9.0,33.0,US
33763,2015-10-01,50.0,35.0,80.0,22.0,93.0,59.0,36.0,20.0,32.0,63.0,38.0,41.0,39.0,47.0,63.0,66.0,2.0,9.0,28.0,US
33764,2015-11-01,49.0,34.0,74.0,100.0,88.0,67.0,40.0,30.0,41.0,71.0,44.0,41.0,36.0,46.0,71.0,68.0,5.0,9.0,28.0,US
33765,2015-12-01,53.0,29.0,76.0,31.0,72.0,61.0,32.0,76.0,35.0,67.0,39.0,42.0,39.0,40.0,72.0,63.0,3.0,9.0,24.0,US
33766,2016-01-01,69.0,34.0,73.0,22.0,66.0,54.0,32.0,20.0,33.0,66.0,36.0,42.0,100.0,43.0,81.0,76.0,3.0,10.0,26.0,US
33767,2016-02-01,69.0,35.0,74.0,19.0,80.0,64.0,35.0,38.0,40.0,70.0,42.0,40.0,45.0,48.0,75.0,73.0,3.0,10.0,28.0,US
33768,2016-03-01,68.0,32.0,76.0,19.0,77.0,61.0,37.0,43.0,55.0,67.0,48.0,41.0,43.0,48.0,75.0,71.0,5.0,12.0,25.0,US
33769,2016-04-01,58.0,31.0,76.0,17.0,85.0,68.0,38.0,33.0,62.0,64.0,57.0,40.0,41.0,46.0,63.0,81.0,4.0,12.0,24.0,US
33770,2016-05-01,61.0,30.0,76.0,15.0,76.0,82.0,37.0,32.0,49.0,71.0,100.0,40.0,50.0,43.0,83.0,72.0,3.0,11.0,23.0,US
33771,2016-06-01,64.0,29.0,79.0,15.0,48.0,42.0,28.0,28.0,27.0,64.0,37.0,46.0,48.0,31.0,93.0,72.0,2.0,9.0,17.0,US
33772,2016-07-01,58.0,23.0,71.0,11.0,40.0,41.0,27.0,49.0,21.0,68.0,33.0,39.0,58.0,25.0,84.0,68.0,11.0,100.0,15.0,US
33773,2016-08-01,56.0,25.0,74.0,19.0,51.0,35.0,22.0,97.0,17.0,60.0,30.0,35.0,47.0,28.0,77.0,69.0,2.0,12.0,19.0,US
33774,2016-09-01,48.0,32.0,70.0,18.0,82.0,51.0,28.0,78.0,23.0,61.0,38.0,37.0,45.0,47.0,74.0,71.0,9.0,11.0,26.0,US
33775,2016-10-01,48.0,33.0,73.0,20.0,85.0,61.0,31.0,91.0,21.0,63.0,36.0,35.0,45.0,44.0,64.0,67.0,5.0,12.0,26.0,US
33776,2016-11-01,53.0,58.0,77.0,21.0,84.0,60.0,32.0,100.0,30.0,65.0,38.0,43.0,44.0,47.0,90.0,70.0,26.0,14.0,26.0,US
33777,2016-12-01,50.0,29.0,67.0,16.0,72.0,54.0,28.0,62.0,34.0,62.0,39.0,38.0,43.0,38.0,86.0,70.0,4.0,12.0,22.0,US
33778,2017-01-01,73.0,62.0,92.0,49.0,73.0,55.0,28.0,64.0,31.0,67.0,39.0,38.0,46.0,42.0,79.0,83.0,18.0,14.0,27.0,US
33779,2017-02-01,72.0,100.0,91.0,42.0,85.0,61.0,31.0,72.0,35.0,65.0,38.0,37.0,47.0,46.0,69.0,70.0,11.0,14.0,27.0,US
33780,2017-03-01,76.0,51.0,87.0,17.0,80.0,61.0,32.0,59.0,42.0,70.0,39.0,40.0,45.0,43.0,76.0,71.0,4.0,13.0,26.0,US
33781,2017-04-01,67.0,35.0,81.0,16.0,78.0,80.0,36.0,63.0,63.0,74.0,43.0,39.0,44.0,42.0,71.0,73.0,4.0,12.0,25.0,US
33782,2017-05-01,68.0,35.0,78.0,14.0,75.0,71.0,35.0,59.0,47.0,72.0,47.0,42.0,47.0,42.0,78.0,73.0,4.0,12.0,23.0,US
33783,2017-06-01,70.0,26.0,80.0,10.0,46.0,40.0,25.0,71.0,21.0,62.0,28.0,41.0,52.0,25.0,87.0,78.0,3.0,9.0,17.0,US
33784,2017-07-01,65.0,24.0,73.0,8.0,37.0,36.0,23.0,48.0,16.0,71.0,26.0,38.0,54.0,21.0,85.0,76.0,2.0,9.0,15.0,US
33785,2017-08-01,59.0,29.0,72.0,8.0,52.0,45.0,24.0,76.0,20.0,65.0,35.0,39.0,65.0,27.0,88.0,75.0,9.0,9.0,19.0,US
33786,2017-09-01,47.0,33.0,70.0,11.0,79.0,51.0,28.0,65.0,29.0,61.0,31.0,38.0,46.0,42.0,75.0,70.0,8.0,9.0,29.0,US
33787,2017-10-01,53.0,32.0,77.0,12.0,88.0,53.0,34.0,49.0,28.0,64.0,33.0,37.0,46.0,45.0,77.0,71.0,6.0,10.0,27.0,US
33788,2017-11-01,54.0,31.0,74.0,11.0,79.0,57.0,32.0,34.0,27.0,65.0,33.0,42.0,44.0,42.0,69.0,70.0,4.0,13.0,23.0,US
33789,2017-12-01,51.0,26.0,65.0,9.0,69.0,52.0,25.0,23.0,25.0,62.0,30.0,45.0,50.0,36.0,73.0,67.0,3.0,11.0,23.0,US
33790,2018-01-01,74.0,44.0,79.0,11.0,67.0,52.0,26.0,28.0,26.0,68.0,30.0,46.0,55.0,40.0,79.0,92.0,3.0,10.0,60.0,US
33791,2018-02-01,74.0,40.0,73.0,10.0,81.0,55.0,43.0,39.0,33.0,66.0,37.0,42.0,48.0,47.0,77.0,76.0,3.0,11.0,33.0,US
33792,2018-03-01,75.0,32.0,78.0,10.0,72.0,58.0,34.0,27.0,36.0,67.0,36.0,42.0,53.0,41.0,73.0,75.0,4.0,11.0,25.0,US
33793,2018-04-01,70.0,33.0,77.0,12.0,80.0,74.0,35.0,25.0,53.0,69.0,41.0,41.0,49.0,43.0,71.0,78.0,4.0,12.0,23.0,US
33794,2018-05-01,64.0,33.0,78.0,11.0,75.0,65.0,32.0,17.0,46.0,71.0,41.0,42.0,49.0,42.0,85.0,78.0,4.0,10.0,21.0,US
33795,2018-06-01,72.0,69.0,82.0,13.0,45.0,39.0,26.0,24.0,21.0,63.0,25.0,40.0,52.0,27.0,84.0,77.0,4.0,7.0,17.0,US
33796,2018-07-01,65.0,35.0,77.0,7.0,40.0,34.0,21.0,26.0,16.0,64.0,25.0,40.0,56.0,24.0,86.0,82.0,3.0,9.0,16.0,US
33797,2018-08-01,63.0,30.0,79.0,7.0,50.0,34.0,24.0,18.0,18.0,65.0,27.0,41.0,51.0,31.0,85.0,83.0,3.0,8.0,19.0,US
33798,2018-09-01,54.0,31.0,73.0,9.0,76.0,42.0,27.0,19.0,20.0,60.0,28.0,39.0,50.0,45.0,81.0,78.0,4.0,10.0,27.0,US
33799,2018-10-01,53.0,41.0,79.0,14.0,85.0,49.0,30.0,12.0,29.0,60.0,31.0,39.0,88.0,48.0,71.0,78.0,4.0,10.0,28.0,US
33800,2018-11-01,50.0,43.0,72.0,14.0,77.0,52.0,31.0,24.0,30.0,70.0,31.0,37.0,48.0,42.0,67.0,76.0,3.0,10.0,24.0,US
33801,2018-12-01,51.0,31.0,65.0,11.0,63.0,48.0,28.0,19.0,24.0,66.0,30.0,36.0,53.0,37.0,74.0,80.0,3.0,9.0,43.0,US
33802,2019-01-01,75.0,39.0,74.0,8.0,63.0,53.0,30.0,11.0,28.0,67.0,31.0,39.0,53.0,40.0,64.0,100.0,3.0,11.0,91.0,US
33803,2019-02-01,70.0,36.0,75.0,8.0,76.0,55.0,33.0,13.0,36.0,64.0,34.0,39.0,50.0,46.0,66.0,85.0,3.0,12.0,34.0,US
33804,2019-03-01,73.0,31.0,79.0,9.0,73.0,59.0,33.0,19.0,41.0,62.0,33.0,39.0,60.0,42.0,73.0,89.0,3.0,11.0,25.0,US
33805,2019-04-01,67.0,33.0,75.0,10.0,77.0,59.0,35.0,15.0,53.0,65.0,37.0,39.0,53.0,45.0,74.0,83.0,3.0,13.0,25.0,US
33806,2019-05-01,66.0,33.0,81.0,9.0,72.0,64.0,35.0,16.0,45.0,68.0,39.0,40.0,55.0,43.0,81.0,78.0,3.0,12.0,22.0,US
33807,2019-06-01,71.0,35.0,77.0,7.0,45.0,36.0,29.0,16.0,21.0,62.0,25.0,41.0,57.0,27.0,87.0,82.0,3.0,9.0,17.0,US
33808,2019-07-01,69.0,37.0,76.0,7.0,38.0,30.0,23.0,20.0,18.0,64.0,23.0,40.0,56.0,24.0,81.0,88.0,4.0,8.0,15.0,US
33809,2019-08-01,62.0,31.0,76.0,6.0,49.0,31.0,23.0,26.0,16.0,59.0,25.0,39.0,51.0,32.0,83.0,76.0,6.0,7.0,19.0,US
33810,2019-09-01,55.0,29.0,76.0,9.0,77.0,43.0,28.0,7.0,19.0,59.0,29.0,38.0,50.0,47.0,81.0,78.0,5.0,9.0,26.0,US
33811,2019-10-01,53.0,31.0,76.0,10.0,76.0,51.0,30.0,20.0,33.0,62.0,33.0,37.0,48.0,42.0,69.0,77.0,6.0,13.0,25.0,US
33812,2019-11-01,52.0,27.0,70.0,8.0,69.0,52.0,28.0,19.0,25.0,70.0,29.0,33.0,49.0,39.0,69.0,72.0,5.0,15.0,24.0,US
33813,2019-12-01,53.0,25.0,65.0,8.0,58.0,45.0,29.0,30.0,29.0,62.0,30.0,34.0,55.0,35.0,74.0,78.0,3.0,12.0,21.0,US
33814,2020-01-01,77.0,27.0,71.0,8.0,67.0,82.0,27.0,20.0,24.0,77.0,34.0,37.0,55.0,40.0,69.0,92.0,4.0,11.0,24.0,US
33815,2020-02-01,77.0,30.0,70.0,8.0,74.0,52.0,30.0,24.0,27.0,63.0,33.0,37.0,51.0,49.0,68.0,83.0,3.0,10.0,25.0,US
33816,2020-03-01,41.0,23.0,49.0,7.0,63.0,50.0,58.0,17.0,25.0,61.0,29.0,35.0,41.0,59.0,82.0,81.0,3.0,11.0,42.0,US
33817,2020-04-01,26.0,32.0,42.0,7.0,77.0,60.0,50.0,20.0,34.0,59.0,34.0,34.0,39.0,74.0,52.0,75.0,9.0,11.0,36.0,US
33818,2020-05-01,32.0,22.0,44.0,5.0,69.0,59.0,37.0,20.0,27.0,62.0,40.0,33.0,43.0,55.0,49.0,74.0,39.0,14.0,26.0,US
33819,2020-06-01,43.0,24.0,60.0,5.0,49.0,43.0,35.0,24.0,22.0,67.0,51.0,31.0,47.0,34.0,59.0,75.0,100.0,11.0,19.0,US
33820,2020-07-01,44.0,23.0,55.0,5.0,45.0,36.0,27.0,15.0,20.0,61.0,33.0,32.0,46.0,30.0,54.0,82.0,17.0,9.0,19.0,US
33821,2020-08-01,43.0,22.0,46.0,4.0,53.0,34.0,24.0,20.0,20.0,59.0,29.0,29.0,44.0,34.0,45.0,74.0,13.0,10.0,20.0,US
33822,2020-09-01,42.0,25.0,48.0,7.0,99.0,45.0,28.0,21.0,22.0,66.0,35.0,30.0,42.0,55.0,45.0,81.0,11.0,12.0,31.0,US
33823,2020-10-01,44.0,26.0,60.0,6.0,85.0,43.0,27.0,18.0,24.0,60.0,30.0,30.0,47.0,48.0,52.0,78.0,6.0,13.0,26.0,US
33824,2020-11-01,37.0,23.0,42.0,6.0,64.0,47.0,26.0,17.0,22.0,67.0,41.0,30.0,46.0,38.0,50.0,72.0,7.0,27.0,23.0,US
33825,2020-12-01,40.0,18.0,39.0,5.0,54.0,41.0,23.0,20.0,19.0,59.0,27.0,31.0,52.0,34.0,53.0,72.0,4.0,14.0,24.0,US
33826,2021-01-01,53.0,27.0,46.0,5.0,55.0,45.0,24.0,14.0,21.0,70.0,38.0,32.0,74.0,41.0,51.0,93.0,19.0,61.0,25.0,US
33827,2021-02-01,57.0,29.0,48.0,5.0,64.0,42.0,27.0,13.0,27.0,57.0,29.0,36.0,49.0,41.0,49.0,86.0,3.0,25.0,22.0,US
33828,2021-03-01,71.0,31.0,47.0,5.0,60.0,43.0,28.0,15.0,25.0,59.0,27.0,32.0,48.0,45.0,56.0,78.0,3.0,11.0,21.0,US
33829,2021-04-01,72.0,26.0,52.0,6.0,61.0,44.0,30.0,19.0,46.0,62.0,27.0,33.0,46.0,41.0,56.0,75.0,5.0,11.0,20.0,US
33830,2021-05-01,69.0,22.0,55.0,5.0,81.0,47.0,30.0,22.0,30.0,65.0,28.0,36.0,55.0,36.0,61.0,87.0,4.0,10.0,19.0,US
33831,2021-06-01,83.0,20.0,58.0,4.0,41.0,31.0,22.0,20.0,20.0,58.0,24.0,32.0,51.0,26.0,65.0,81.0,2.0,11.0,16.0,US
33832,2021-07-01,84.0,19.0,57.0,5.0,34.0,30.0,22.0,19.0,17.0,60.0,22.0,31.0,48.0,22.0,66.0,80.0,3.0,10.0,15.0,US
33833,2021-08-01,69.0,22.0,58.0,18.0,41.0,32.0,24.0,27.0,17.0,68.0,26.0,30.0,50.0,24.0,61.0,80.0,3.0,9.0,18.0,US
33834,2021-09-01,57.0,28.0,59.0,16.0,63.0,34.0,29.0,34.0,19.0,61.0,28.0,34.0,55.0,36.0,66.0,80.0,3.0,10.0,29.0,US
33835,2021-10-01,58.0,28.0,66.0,9.0,60.0,34.0,30.0,24.0,19.0,54.0,24.0,40.0,51.0,34.0,64.0,78.0,3.0,10.0,23.0,US
33836,2021-11-01,61.0,27.0,67.0,8.0,59.0,38.0,28.0,22.0,23.0,62.0,24.0,36.0,50.0,33.0,79.0,81.0,4.0,10.0,19.0,US
33837,2021-12-01,55.0,21.0,56.0,6.0,46.0,35.0,25.0,19.0,17.0,54.0,23.0,34.0,54.0,27.0,71.0,79.0,2.0,10.0,19.0,US
33838,2022-01-01,73.0,22.0,70.0,7.0,59.0,47.0,31.0,15.0,23.0,68.0,14.0,35.0,54.0,34.0,47.0,74.0,3.0,10.0,25.0,US
33839,2022-02-01,85.0,24.0,80.0,12.0,86.0,100.0,48.0,12.0,45.0,100.0,25.0,42.0,48.0,46.0,51.0,70.0,7.0,10.0,26.0,US
33840,2022-03-01,92.0,25.0,84.0,26.0,84.0,95.0,46.0,18.0,44.0,89.0,29.0,49.0,47.0,50.0,58.0,72.0,4.0,11.0,26.0,US
33841,2022-04-01,84.0,29.0,83.0,16.0,100.0,81.0,48.0,19.0,73.0,76.0,24.0,44.0,49.0,58.0,52.0,66.0,4.0,10.0,28.0,US
33842,2022-05-01,82.0,27.0,83.0,12.0,87.0,77.0,45.0,17.0,44.0,78.0,20.0,42.0,48.0,50.0,56.0,69.0,6.0,11.0,26.0,US
33843,2022-06-01,90.0,22.0,83.0,7.0,53.0,47.0,32.0,20.0,24.0,73.0,16.0,42.0,51.0,33.0,64.0,71.0,6.0,9.0,19.0,US
33844,2022-07-01,88.0,21.0,83.0,5.0,41.0,41.0,29.0,20.0,16.0,71.0,15.0,42.0,71.0,26.0,73.0,68.0,4.0,8.0,18.0,US
33845,2022-08-01,82.0,22.0,91.0,6.0,57.0,41.0,30.0,23.0,16.0,71.0,16.0,40.0,51.0,33.0,60.0,67.0,2.0,7.0,22.0,US
33846,2022-09-01,69.0,32.0,77.0,10.0,91.0,53.0,35.0,12.0,22.0,72.0,16.0,43.0,49.0,50.0,60.0,65.0,3.0,16.0,28.0,US
33847,2022-10-01,69.0,28.0,87.0,10.0,87.0,59.0,38.0,20.0,22.0,69.0,15.0,42.0,54.0,50.0,59.0,64.0,4.0,10.0,27.0,US
33848,2022-11-01,68.0,27.0,82.0,9.0,85.0,60.0,35.0,18.0,24.0,76.0,15.0,41.0,70.0,48.0,50.0,60.0,4.0,8.0,25.0,US
33849,2022-12-01,71.0,25.0,84.0,8.0,70.0,54.0,33.0,14.0,22.0,70.0,15.0,39.0,52.0,38.0,59.0,64.0,3.0,12.0,23.0,US
33850,2023-01-01,99.0,27.0,90.0,10.0,73.0,56.0,33.0,11.0,25.0,67.0,17.0,42.0,59.0,44.0,52.0,74.0,4.0,9.0,25.0,US
33851,2023-02-01,100.0,29.0,91.0,11.0,86.0,65.0,36.0,12.0,32.0,77.0,18.0,41.0,52.0,50.0,53.0,62.0,3.0,9.0,27.0,US
33852,2008-01-01,95.0,67.0,82.0,25.0,0.0,17.0,21.0,,0.0,49.0,43.0,69.0,82.0,45.0,0.0,0.0,0.0,34.0,24.0,UY
33853,2008-02-01,46.0,81.0,100.0,30.0,41.0,20.0,13.0,,23.0,0.0,47.0,35.0,57.0,53.0,34.0,45.0,0.0,0.0,63.0,UY
33854,2008-03-01,95.0,0.0,61.0,0.0,100.0,23.0,17.0,,0.0,0.0,47.0,61.0,50.0,60.0,28.0,0.0,18.0,0.0,57.0,UY
33855,2008-04-01,71.0,0.0,58.0,0.0,92.0,33.0,14.0,,0.0,49.0,47.0,74.0,57.0,100.0,78.0,0.0,48.0,0.0,80.0,UY
33856,2008-05-01,97.0,49.0,88.0,0.0,48.0,40.0,40.0,,0.0,0.0,93.0,32.0,56.0,70.0,50.0,0.0,0.0,0.0,59.0,UY
33857,2008-06-01,97.0,53.0,50.0,0.0,71.0,33.0,27.0,,0.0,0.0,24.0,54.0,84.0,82.0,0.0,0.0,100.0,78.0,75.0,UY
33858,2008-07-01,75.0,100.0,67.0,0.0,0.0,32.0,15.0,,0.0,0.0,31.0,50.0,69.0,87.0,0.0,0.0,0.0,0.0,66.0,UY
33859,2008-08-01,60.0,50.0,47.0,44.0,0.0,45.0,12.0,,0.0,41.0,67.0,40.0,39.0,64.0,31.0,48.0,0.0,0.0,59.0,UY
33860,2008-09-01,64.0,0.0,16.0,0.0,86.0,54.0,53.0,,0.0,0.0,100.0,31.0,28.0,83.0,100.0,0.0,0.0,36.0,54.0,UY
33861,2008-10-01,26.0,72.0,44.0,0.0,85.0,69.0,100.0,,35.0,0.0,55.0,37.0,41.0,95.0,21.0,0.0,17.0,0.0,71.0,UY
33862,2008-11-01,26.0,0.0,24.0,0.0,40.0,81.0,51.0,,0.0,0.0,24.0,49.0,66.0,68.0,0.0,0.0,0.0,34.0,61.0,UY
33863,2008-12-01,55.0,78.0,54.0,0.0,66.0,39.0,29.0,,0.0,0.0,71.0,39.0,78.0,19.0,24.0,0.0,41.0,0.0,38.0,UY
33864,2009-01-01,81.0,0.0,63.0,0.0,58.0,32.0,48.0,,41.0,0.0,60.0,60.0,87.0,48.0,64.0,63.0,25.0,29.0,23.0,UY
33865,2009-02-01,80.0,0.0,62.0,44.0,0.0,27.0,14.0,,44.0,43.0,62.0,57.0,87.0,59.0,47.0,0.0,0.0,42.0,30.0,UY
33866,2009-03-01,60.0,38.0,44.0,62.0,46.0,59.0,42.0,,0.0,0.0,16.0,57.0,51.0,65.0,0.0,100.0,21.0,0.0,53.0,UY
33867,2009-04-01,67.0,70.0,51.0,0.0,61.0,85.0,41.0,,45.0,37.0,60.0,44.0,45.0,69.0,35.0,0.0,0.0,0.0,33.0,UY
33868,2009-05-01,82.0,22.0,65.0,0.0,41.0,94.0,26.0,,0.0,36.0,72.0,38.0,44.0,58.0,40.0,38.0,20.0,36.0,53.0,UY
33869,2009-06-01,59.0,17.0,55.0,0.0,45.0,87.0,12.0,,0.0,0.0,33.0,41.0,39.0,66.0,16.0,0.0,0.0,50.0,62.0,UY
33870,2009-07-01,64.0,20.0,64.0,0.0,34.0,77.0,33.0,,0.0,0.0,53.0,33.0,57.0,58.0,0.0,0.0,16.0,97.0,30.0,UY
33871,2009-08-01,61.0,24.0,55.0,33.0,41.0,100.0,31.0,,21.0,0.0,52.0,40.0,50.0,49.0,24.0,28.0,0.0,34.0,52.0,UY
33872,2009-09-01,59.0,54.0,44.0,0.0,21.0,94.0,27.0,,26.0,0.0,42.0,46.0,52.0,57.0,0.0,25.0,0.0,30.0,61.0,UY
33873,2009-10-01,40.0,36.0,32.0,33.0,24.0,88.0,29.0,,0.0,0.0,28.0,38.0,43.0,44.0,13.0,0.0,0.0,0.0,94.0,UY
33874,2009-11-01,34.0,84.0,36.0,44.0,25.0,86.0,26.0,,0.0,20.0,56.0,41.0,55.0,52.0,15.0,60.0,0.0,36.0,70.0,UY
33875,2009-12-01,42.0,27.0,48.0,0.0,26.0,64.0,10.0,,76.0,21.0,13.0,21.0,75.0,39.0,0.0,0.0,0.0,22.0,17.0,UY
33876,2010-01-01,79.0,0.0,75.0,0.0,18.0,54.0,0.0,,0.0,31.0,41.0,56.0,100.0,40.0,0.0,0.0,0.0,18.0,22.0,UY
33877,2010-02-01,70.0,0.0,85.0,0.0,35.0,37.0,10.0,,60.0,38.0,38.0,64.0,60.0,52.0,56.0,55.0,0.0,18.0,33.0,UY
33878,2010-03-01,66.0,17.0,77.0,0.0,47.0,53.0,15.0,,100.0,0.0,35.0,65.0,64.0,60.0,0.0,0.0,16.0,0.0,69.0,UY
33879,2010-04-01,69.0,0.0,67.0,32.0,51.0,69.0,19.0,,23.0,22.0,65.0,48.0,49.0,72.0,0.0,0.0,19.0,0.0,26.0,UY
33880,2010-05-01,58.0,31.0,42.0,0.0,40.0,62.0,20.0,,23.0,0.0,32.0,63.0,43.0,54.0,0.0,0.0,0.0,0.0,65.0,UY
33881,2010-06-01,69.0,0.0,58.0,0.0,62.0,58.0,22.0,,62.0,28.0,47.0,100.0,46.0,57.0,41.0,0.0,32.0,0.0,50.0,UY
33882,2010-07-01,68.0,58.0,50.0,0.0,38.0,51.0,24.0,,0.0,0.0,70.0,57.0,69.0,51.0,18.0,0.0,0.0,0.0,49.0,UY
33883,2010-08-01,48.0,33.0,35.0,0.0,0.0,54.0,24.0,,0.0,19.0,41.0,32.0,55.0,64.0,0.0,0.0,37.0,0.0,42.0,UY
33884,2010-09-01,36.0,50.0,66.0,0.0,44.0,45.0,22.0,,0.0,0.0,22.0,49.0,73.0,45.0,0.0,0.0,0.0,69.0,53.0,UY
33885,2010-10-01,28.0,32.0,54.0,0.0,29.0,41.0,17.0,,0.0,0.0,24.0,52.0,50.0,52.0,22.0,0.0,0.0,61.0,35.0,UY
33886,2010-11-01,54.0,0.0,38.0,0.0,70.0,38.0,20.0,,25.0,0.0,31.0,46.0,73.0,50.0,0.0,0.0,0.0,53.0,46.0,UY
33887,2010-12-01,57.0,19.0,53.0,0.0,57.0,26.0,0.0,,0.0,0.0,18.0,38.0,75.0,37.0,52.0,0.0,27.0,40.0,22.0,UY
33888,2011-01-01,40.0,34.0,65.0,0.0,25.0,25.0,8.0,,0.0,27.0,47.0,52.0,91.0,33.0,0.0,16.0,0.0,0.0,21.0,UY
33889,2011-02-01,84.0,20.0,56.0,8.0,23.0,25.0,12.0,,12.0,12.0,46.0,49.0,85.0,42.0,14.0,0.0,0.0,0.0,22.0,UY
33890,2011-03-01,65.0,23.0,48.0,0.0,51.0,33.0,20.0,,0.0,11.0,60.0,59.0,71.0,53.0,19.0,28.0,6.0,7.0,25.0,UY
33891,2011-04-01,45.0,25.0,51.0,15.0,54.0,42.0,24.0,,26.0,0.0,55.0,39.0,60.0,57.0,17.0,0.0,7.0,0.0,31.0,UY
33892,2011-05-01,60.0,30.0,50.0,0.0,60.0,45.0,22.0,,10.0,0.0,67.0,38.0,66.0,45.0,10.0,0.0,0.0,5.0,33.0,UY
33893,2011-06-01,61.0,42.0,53.0,13.0,62.0,38.0,22.0,,11.0,18.0,64.0,51.0,70.0,49.0,16.0,25.0,0.0,12.0,40.0,UY
33894,2011-07-01,52.0,43.0,52.0,0.0,38.0,35.0,25.0,,14.0,9.0,33.0,57.0,64.0,47.0,15.0,12.0,0.0,7.0,44.0,UY
33895,2011-08-01,57.0,42.0,42.0,5.0,34.0,37.0,41.0,,30.0,34.0,32.0,59.0,62.0,53.0,7.0,6.0,6.0,5.0,52.0,UY
33896,2011-09-01,49.0,24.0,42.0,7.0,26.0,35.0,24.0,,14.0,6.0,41.0,50.0,60.0,46.0,15.0,0.0,7.0,17.0,43.0,UY
33897,2011-10-01,57.0,43.0,49.0,0.0,46.0,40.0,25.0,,7.0,6.0,33.0,43.0,68.0,51.0,10.0,0.0,8.0,22.0,47.0,UY
33898,2011-11-01,41.0,33.0,57.0,0.0,36.0,34.0,21.0,,12.0,0.0,45.0,54.0,71.0,47.0,3.0,13.0,7.0,17.0,37.0,UY
33899,2011-12-01,40.0,18.0,48.0,8.0,25.0,32.0,9.0,,11.0,6.0,48.0,44.0,87.0,33.0,14.0,17.0,12.0,6.0,24.0,UY
33900,2012-01-01,81.0,14.0,56.0,0.0,25.0,31.0,9.0,,8.0,18.0,30.0,58.0,59.0,28.0,21.0,9.0,15.0,11.0,22.0,UY
33901,2012-02-01,77.0,12.0,65.0,0.0,17.0,31.0,4.0,,9.0,4.0,56.0,51.0,52.0,33.0,14.0,16.0,6.0,4.0,20.0,UY
33902,2012-03-01,65.0,26.0,68.0,0.0,42.0,35.0,16.0,,10.0,14.0,61.0,47.0,61.0,60.0,14.0,19.0,3.0,6.0,28.0,UY
33903,2012-04-01,51.0,21.0,58.0,6.0,37.0,38.0,17.0,,31.0,8.0,49.0,48.0,39.0,58.0,0.0,8.0,15.0,6.0,31.0,UY
