,date,passport,Immigration,Travel Visa,Refugee,Conflict,Economy,country
39093,2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39094,2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39095,2007-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39096,2008-01-01,0.0,0.0,0.0,13.0,0.0,0.0,TM
39097,2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39098,2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39099,2008-04-01,26.0,19.0,0.0,18.0,0.0,0.0,TM
39100,2008-05-01,0.0,0.0,0.0,0.0,0.0,13.0,TM
39101,2008-06-01,0.0,0.0,99.0,0.0,15.0,0.0,TM
39102,2008-07-01,0.0,0.0,0.0,100.0,0.0,0.0,TM
39103,2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39104,2008-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39105,2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39106,2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39107,2008-12-01,0.0,0.0,0.0,0.0,8.0,0.0,TM
39108,2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39109,2009-02-01,0.0,0.0,0.0,6.0,0.0,3.0,TM
39110,2009-03-01,0.0,2.0,0.0,0.0,0.0,0.0,TM
39111,2009-04-01,11.0,0.0,0.0,0.0,0.0,0.0,TM
39112,2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39113,2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39114,2009-07-01,4.0,0.0,0.0,0.0,0.0,0.0,TM
39115,2009-08-01,0.0,0.0,0.0,0.0,2.0,3.0,TM
39116,2009-09-01,0.0,3.0,0.0,0.0,0.0,3.0,TM
39117,2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39118,2009-11-01,0.0,0.0,12.0,0.0,0.0,0.0,TM
39119,2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39120,2010-01-01,0.0,0.0,3.0,0.0,0.0,0.0,TM
39121,2010-02-01,0.0,0.0,0.0,0.0,0.0,2.0,TM
39122,2010-03-01,0.0,0.0,3.0,0.0,2.0,0.0,TM
39123,2010-04-01,0.0,3.0,0.0,0.0,3.0,0.0,TM
39124,2010-05-01,0.0,0.0,2.0,0.0,0.0,2.0,TM
39125,2010-06-01,0.0,0.0,3.0,1.0,0.0,0.0,TM
39126,2010-07-01,0.0,0.0,2.0,0.0,0.0,3.0,TM
39127,2010-08-01,3.0,0.0,3.0,0.0,0.0,0.0,TM
39128,2010-09-01,1.0,0.0,0.0,0.0,0.0,1.0,TM
39129,2010-10-01,0.0,0.0,2.0,0.0,1.0,0.0,TM
39130,2010-11-01,2.0,0.0,0.0,0.0,0.0,0.0,TM
39131,2010-12-01,0.0,1.0,0.0,0.0,1.0,0.0,TM
39132,2011-01-01,0.0,1.0,0.0,0.0,0.0,1.0,TM
39133,2011-02-01,0.0,0.0,0.0,2.0,0.0,2.0,TM
39134,2011-03-01,0.0,0.0,0.0,1.0,0.0,1.0,TM
39135,2011-04-01,0.0,0.0,0.0,0.0,1.0,1.0,TM
39136,2011-05-01,1.0,0.0,1.0,1.0,1.0,1.0,TM
39137,2011-06-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39138,2011-07-01,0.0,0.0,0.0,0.0,0.0,1.0,TM
39139,2011-08-01,0.0,0.0,1.0,0.0,0.0,1.0,TM
39140,2011-09-01,1.0,0.0,1.0,0.0,1.0,1.0,TM
39141,2011-10-01,1.0,0.0,0.0,0.0,0.0,0.0,TM
39142,2011-11-01,0.0,0.0,1.0,0.0,0.0,1.0,TM
39143,2011-12-01,0.0,0.0,0.0,1.0,0.0,1.0,TM
39144,2012-01-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39145,2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39146,2012-03-01,0.0,0.0,1.0,1.0,0.0,0.0,TM
39147,2012-04-01,0.0,0.0,2.0,0.0,0.0,0.0,TM
39148,2012-05-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39149,2012-06-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39150,2012-07-01,1.0,0.0,0.0,0.0,0.0,0.0,TM
39151,2012-08-01,0.0,0.0,2.0,0.0,0.0,0.0,TM
39152,2012-09-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39153,2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39154,2012-11-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39155,2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39156,2013-01-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39157,2013-02-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39158,2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39159,2013-04-01,0.0,0.0,1.0,0.0,0.0,1.0,TM
39160,2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39161,2013-06-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39162,2013-07-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39163,2013-08-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39164,2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39165,2013-10-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39166,2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39167,2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39168,2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39169,2014-02-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39170,2014-03-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39171,2014-04-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39172,2014-05-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39173,2014-06-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39174,2014-07-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39175,2014-08-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39176,2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39177,2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39178,2014-11-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39179,2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39180,2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39181,2015-02-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39182,2015-03-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39183,2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39184,2015-05-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39185,2015-06-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39186,2015-07-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39187,2015-08-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39188,2015-09-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39189,2015-10-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39190,2015-11-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39191,2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39192,2016-01-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39193,2016-02-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39194,2016-03-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39195,2016-04-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39196,2016-05-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39197,2016-06-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39198,2016-07-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39199,2016-08-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39200,2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39201,2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39202,2016-11-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39203,2016-12-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39204,2017-01-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39205,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39206,2017-03-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39207,2017-04-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39208,2017-05-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39209,2017-06-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39210,2017-07-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39211,2017-08-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39212,2017-09-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39213,2017-10-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39214,2017-11-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39215,2017-12-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39216,2018-01-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39217,2018-02-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39218,2018-03-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39219,2018-04-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39220,2018-05-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39221,2018-06-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39222,2018-07-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39223,2018-08-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39224,2018-09-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39225,2018-10-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39226,2018-11-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39227,2018-12-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39228,2019-01-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39229,2019-02-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39230,2019-03-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39231,2019-04-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39232,2019-05-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39233,2019-06-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39234,2019-07-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39235,2019-08-01,0.0,0.0,2.0,0.0,0.0,0.0,TM
39236,2019-09-01,0.0,0.0,2.0,0.0,0.0,0.0,TM
39237,2019-10-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39238,2019-11-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39239,2019-12-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39240,2020-01-01,0.0,0.0,2.0,0.0,0.0,0.0,TM
39241,2020-02-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39242,2020-03-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39243,2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39244,2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39245,2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39246,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39247,2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39248,2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39249,2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39250,2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39251,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39252,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39253,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39254,2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39255,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39256,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39257,2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39258,2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39259,2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39260,2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39261,2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39262,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39263,2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39264,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39265,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39266,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39267,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39268,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39269,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39270,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TM
39271,2022-08-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39272,2022-09-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39273,2022-10-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39274,2022-11-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39275,2022-12-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39276,2023-01-01,0.0,0.0,1.0,0.0,0.0,0.0,TM
39277,2005-01-01,0.0,100.0,40.0,100.0,45.0,91.0,UG
39278,2005-02-01,81.0,0.0,0.0,0.0,0.0,76.0,UG
39279,2005-03-01,0.0,0.0,55.0,0.0,0.0,0.0,UG
39280,2005-04-01,44.0,53.0,34.0,64.0,53.0,0.0,UG
39281,2005-05-01,0.0,0.0,34.0,34.0,100.0,70.0,UG
39282,2005-06-01,0.0,0.0,70.0,43.0,97.0,32.0,UG
39283,2005-07-01,0.0,56.0,36.0,32.0,40.0,0.0,UG
39284,2005-08-01,0.0,0.0,39.0,37.0,0.0,60.0,UG
39285,2005-09-01,0.0,0.0,0.0,0.0,0.0,31.0,UG
39286,2005-10-01,0.0,0.0,0.0,48.0,35.0,0.0,UG
39287,2005-11-01,0.0,36.0,0.0,0.0,0.0,53.0,UG
39288,2005-12-01,0.0,0.0,64.0,0.0,0.0,37.0,UG
39289,2006-01-01,54.0,74.0,0.0,23.0,0.0,62.0,UG
39290,2006-02-01,0.0,54.0,40.0,0.0,21.0,28.0,UG
39291,2006-03-01,0.0,67.0,0.0,17.0,41.0,53.0,UG
39292,2006-04-01,0.0,0.0,47.0,39.0,82.0,0.0,UG
39293,2006-05-01,0.0,24.0,75.0,23.0,23.0,100.0,UG
39294,2006-06-01,0.0,0.0,38.0,63.0,33.0,47.0,UG
39295,2006-07-01,0.0,45.0,21.0,28.0,0.0,44.0,UG
39296,2006-08-01,0.0,0.0,66.0,18.0,15.0,98.0,UG
39297,2006-09-01,69.0,29.0,35.0,0.0,24.0,31.0,UG
39298,2006-10-01,27.0,88.0,59.0,0.0,38.0,39.0,UG
39299,2006-11-01,0.0,75.0,65.0,28.0,0.0,42.0,UG
39300,2006-12-01,0.0,36.0,60.0,0.0,90.0,81.0,UG
39301,2007-01-01,100.0,0.0,22.0,0.0,44.0,33.0,UG
39302,2007-02-01,0.0,26.0,40.0,33.0,17.0,30.0,UG
39303,2007-03-01,54.0,25.0,29.0,21.0,23.0,0.0,UG
39304,2007-04-01,0.0,34.0,51.0,0.0,0.0,27.0,UG
39305,2007-05-01,0.0,19.0,58.0,0.0,19.0,29.0,UG
39306,2007-06-01,0.0,64.0,42.0,25.0,0.0,19.0,UG
39307,2007-07-01,0.0,0.0,46.0,12.0,25.0,17.0,UG
39308,2007-08-01,21.0,0.0,48.0,21.0,46.0,53.0,UG
39309,2007-09-01,0.0,37.0,32.0,0.0,31.0,57.0,UG
39310,2007-10-01,22.0,0.0,45.0,14.0,43.0,49.0,UG
39311,2007-11-01,0.0,23.0,64.0,0.0,21.0,57.0,UG
39312,2007-12-01,0.0,22.0,100.0,16.0,0.0,64.0,UG
39313,2008-01-01,33.0,42.0,57.0,11.0,23.0,43.0,UG
39314,2008-02-01,14.0,0.0,51.0,26.0,9.0,54.0,UG
39315,2008-03-01,0.0,47.0,40.0,15.0,35.0,31.0,UG
39316,2008-04-01,26.0,26.0,30.0,8.0,33.0,0.0,UG
39317,2008-05-01,0.0,0.0,60.0,15.0,41.0,31.0,UG
39318,2008-06-01,0.0,22.0,79.0,15.0,13.0,23.0,UG
39319,2008-07-01,18.0,34.0,73.0,15.0,30.0,45.0,UG
39320,2008-08-01,12.0,42.0,64.0,0.0,15.0,31.0,UG
39321,2008-09-01,27.0,46.0,40.0,15.0,0.0,61.0,UG
39322,2008-10-01,21.0,47.0,54.0,10.0,24.0,63.0,UG
39323,2008-11-01,43.0,27.0,81.0,0.0,16.0,47.0,UG
39324,2008-12-01,0.0,35.0,54.0,10.0,24.0,63.0,UG
39325,2009-01-01,0.0,56.0,58.0,19.0,11.0,43.0,UG
39326,2009-02-01,0.0,0.0,26.0,9.0,31.0,71.0,UG
39327,2009-03-01,0.0,27.0,52.0,11.0,37.0,61.0,UG
39328,2009-04-01,0.0,47.0,48.0,9.0,27.0,45.0,UG
39329,2009-05-01,21.0,17.0,59.0,16.0,0.0,9.0,UG
39330,2009-06-01,15.0,0.0,73.0,10.0,16.0,40.0,UG
39331,2009-07-01,10.0,32.0,58.0,0.0,17.0,29.0,UG
39332,2009-08-01,12.0,24.0,59.0,0.0,19.0,30.0,UG
39333,2009-09-01,10.0,34.0,60.0,18.0,7.0,46.0,UG
39334,2009-10-01,0.0,29.0,62.0,15.0,26.0,47.0,UG
39335,2009-11-01,11.0,13.0,47.0,6.0,26.0,17.0,UG
39336,2009-12-01,46.0,15.0,37.0,0.0,22.0,25.0,UG
39337,2010-01-01,23.0,0.0,52.0,13.0,11.0,24.0,UG
39338,2010-02-01,0.0,0.0,48.0,8.0,0.0,38.0,UG
39339,2010-03-01,11.0,18.0,44.0,0.0,35.0,43.0,UG
39340,2010-04-01,25.0,21.0,48.0,23.0,23.0,38.0,UG
39341,2010-05-01,13.0,11.0,53.0,6.0,18.0,29.0,UG
39342,2010-06-01,9.0,32.0,77.0,6.0,24.0,26.0,UG
39343,2010-07-01,11.0,9.0,53.0,0.0,11.0,10.0,UG
39344,2010-08-01,12.0,18.0,49.0,6.0,8.0,24.0,UG
39345,2010-09-01,0.0,29.0,18.0,0.0,22.0,42.0,UG
39346,2010-10-01,15.0,17.0,43.0,9.0,24.0,44.0,UG
39347,2010-11-01,28.0,19.0,33.0,15.0,20.0,47.0,UG
39348,2010-12-01,18.0,16.0,52.0,10.0,0.0,21.0,UG
39349,2011-01-01,12.0,16.0,35.0,4.0,10.0,23.0,UG
39350,2011-02-01,17.0,18.0,41.0,11.0,16.0,31.0,UG
39351,2011-03-01,11.0,11.0,38.0,9.0,21.0,48.0,UG
39352,2011-04-01,14.0,17.0,61.0,15.0,19.0,35.0,UG
39353,2011-05-01,11.0,16.0,52.0,10.0,20.0,25.0,UG
39354,2011-06-01,12.0,13.0,46.0,3.0,10.0,28.0,UG
39355,2011-07-01,7.0,16.0,52.0,4.0,9.0,29.0,UG
39356,2011-08-01,9.0,6.0,50.0,9.0,9.0,26.0,UG
39357,2011-09-01,14.0,16.0,45.0,4.0,14.0,32.0,UG
39358,2011-10-01,2.0,10.0,33.0,9.0,20.0,39.0,UG
39359,2011-11-01,15.0,15.0,33.0,5.0,13.0,31.0,UG
39360,2011-12-01,18.0,15.0,22.0,6.0,11.0,26.0,UG
39361,2012-01-01,2.0,8.0,28.0,4.0,12.0,18.0,UG
39362,2012-02-01,16.0,7.0,35.0,6.0,13.0,26.0,UG
39363,2012-03-01,11.0,6.0,30.0,5.0,17.0,31.0,UG
39364,2012-04-01,8.0,11.0,27.0,4.0,15.0,26.0,UG
39365,2012-05-01,8.0,9.0,32.0,3.0,8.0,20.0,UG
39366,2012-06-01,7.0,12.0,34.0,6.0,8.0,19.0,UG
39367,2012-07-01,5.0,6.0,34.0,6.0,9.0,20.0,UG
39368,2012-08-01,7.0,9.0,29.0,2.0,7.0,12.0,UG
39369,2012-09-01,8.0,10.0,25.0,5.0,9.0,24.0,UG
39370,2012-10-01,3.0,7.0,33.0,5.0,14.0,25.0,UG
39371,2012-11-01,6.0,5.0,23.0,6.0,15.0,24.0,UG
39372,2012-12-01,7.0,4.0,14.0,6.0,6.0,17.0,UG
39373,2013-01-01,8.0,11.0,26.0,5.0,7.0,9.0,UG
39374,2013-02-01,9.0,6.0,28.0,7.0,8.0,16.0,UG
39375,2013-03-01,7.0,11.0,29.0,3.0,10.0,20.0,UG
39376,2013-04-01,6.0,11.0,29.0,5.0,12.0,24.0,UG
39377,2013-05-01,5.0,8.0,26.0,4.0,9.0,16.0,UG
39378,2013-06-01,9.0,10.0,29.0,4.0,5.0,14.0,UG
39379,2013-07-01,4.0,11.0,33.0,5.0,4.0,12.0,UG
39380,2013-08-01,10.0,6.0,29.0,3.0,5.0,12.0,UG
39381,2013-09-01,6.0,8.0,24.0,2.0,8.0,18.0,UG
39382,2013-10-01,7.0,7.0,27.0,3.0,9.0,23.0,UG
39383,2013-11-01,6.0,6.0,29.0,3.0,11.0,19.0,UG
39384,2013-12-01,8.0,9.0,23.0,2.0,9.0,10.0,UG
39385,2014-01-01,6.0,6.0,25.0,5.0,7.0,11.0,UG
39386,2014-02-01,4.0,9.0,24.0,5.0,11.0,20.0,UG
39387,2014-03-01,6.0,6.0,27.0,3.0,10.0,17.0,UG
39388,2014-04-01,7.0,8.0,23.0,5.0,10.0,20.0,UG
39389,2014-05-01,6.0,8.0,29.0,5.0,7.0,16.0,UG
39390,2014-06-01,6.0,7.0,28.0,3.0,5.0,13.0,UG
39391,2014-07-01,11.0,7.0,29.0,5.0,7.0,11.0,UG
39392,2014-08-01,6.0,6.0,25.0,3.0,5.0,10.0,UG
39393,2014-09-01,9.0,9.0,27.0,6.0,10.0,24.0,UG
39394,2014-10-01,10.0,5.0,29.0,4.0,10.0,20.0,UG
39395,2014-11-01,10.0,8.0,25.0,2.0,7.0,19.0,UG
39396,2014-12-01,9.0,8.0,21.0,4.0,5.0,9.0,UG
39397,2015-01-01,9.0,12.0,17.0,3.0,4.0,9.0,UG
39398,2015-02-01,7.0,10.0,21.0,4.0,8.0,14.0,UG
39399,2015-03-01,8.0,6.0,20.0,4.0,9.0,19.0,UG
39400,2015-04-01,9.0,15.0,21.0,3.0,7.0,14.0,UG
39401,2015-05-01,9.0,7.0,21.0,3.0,6.0,13.0,UG
39402,2015-06-01,10.0,12.0,27.0,3.0,5.0,12.0,UG
39403,2015-07-01,10.0,10.0,31.0,3.0,5.0,13.0,UG
39404,2015-08-01,9.0,8.0,24.0,4.0,2.0,11.0,UG
39405,2015-09-01,7.0,10.0,27.0,5.0,6.0,22.0,UG
39406,2015-10-01,7.0,6.0,28.0,5.0,6.0,23.0,UG
39407,2015-11-01,9.0,8.0,20.0,5.0,7.0,14.0,UG
39408,2015-12-01,8.0,7.0,19.0,4.0,4.0,10.0,UG
39409,2016-01-01,10.0,6.0,25.0,4.0,4.0,9.0,UG
39410,2016-02-01,9.0,4.0,19.0,3.0,3.0,14.0,UG
39411,2016-03-01,7.0,5.0,25.0,6.0,10.0,24.0,UG
39412,2016-04-01,9.0,6.0,24.0,5.0,8.0,17.0,UG
39413,2016-05-01,9.0,6.0,25.0,4.0,7.0,15.0,UG
39414,2016-06-01,12.0,6.0,28.0,6.0,4.0,13.0,UG
39415,2016-07-01,9.0,6.0,29.0,5.0,4.0,10.0,UG
39416,2016-08-01,8.0,8.0,29.0,5.0,4.0,9.0,UG
39417,2016-09-01,6.0,8.0,22.0,5.0,7.0,17.0,UG
39418,2016-10-01,8.0,7.0,25.0,7.0,7.0,23.0,UG
39419,2016-11-01,7.0,8.0,28.0,5.0,8.0,14.0,UG
39420,2016-12-01,8.0,6.0,18.0,4.0,4.0,10.0,UG
39421,2017-01-01,7.0,11.0,23.0,5.0,5.0,10.0,UG
39422,2017-02-01,7.0,12.0,27.0,9.0,5.0,15.0,UG
39423,2017-03-01,7.0,10.0,23.0,8.0,6.0,20.0,UG
39424,2017-04-01,8.0,7.0,22.0,6.0,7.0,15.0,UG
39425,2017-05-01,7.0,8.0,26.0,8.0,7.0,13.0,UG
39426,2017-06-01,8.0,6.0,30.0,10.0,6.0,10.0,UG
39427,2017-07-01,10.0,3.0,26.0,5.0,4.0,8.0,UG
39428,2017-08-01,9.0,7.0,26.0,7.0,3.0,10.0,UG
39429,2017-09-01,7.0,6.0,23.0,7.0,4.0,17.0,UG
39430,2017-10-01,6.0,8.0,28.0,6.0,9.0,17.0,UG
39431,2017-11-01,6.0,13.0,26.0,6.0,6.0,13.0,UG
39432,2017-12-01,5.0,10.0,22.0,5.0,4.0,7.0,UG
39433,2018-01-01,7.0,8.0,24.0,6.0,3.0,6.0,UG
39434,2018-02-01,8.0,9.0,27.0,9.0,7.0,14.0,UG
39435,2018-03-01,8.0,11.0,27.0,8.0,8.0,15.0,UG
39436,2018-04-01,10.0,10.0,27.0,7.0,6.0,12.0,UG
39437,2018-05-01,10.0,12.0,30.0,8.0,5.0,11.0,UG
39438,2018-06-01,9.0,12.0,32.0,7.0,5.0,9.0,UG
39439,2018-07-01,12.0,9.0,35.0,8.0,3.0,10.0,UG
39440,2018-08-01,9.0,8.0,34.0,7.0,4.0,11.0,UG
39441,2018-09-01,10.0,8.0,32.0,7.0,5.0,20.0,UG
39442,2018-10-01,9.0,10.0,30.0,6.0,7.0,16.0,UG
39443,2018-11-01,14.0,8.0,28.0,6.0,7.0,13.0,UG
39444,2018-12-01,11.0,10.0,22.0,5.0,4.0,8.0,UG
39445,2019-01-01,13.0,10.0,29.0,6.0,4.0,6.0,UG
39446,2019-02-01,11.0,12.0,31.0,6.0,5.0,11.0,UG
39447,2019-03-01,10.0,9.0,28.0,6.0,8.0,14.0,UG
39448,2019-04-01,11.0,11.0,28.0,6.0,7.0,11.0,UG
39449,2019-05-01,13.0,9.0,37.0,6.0,7.0,14.0,UG
39450,2019-06-01,12.0,10.0,38.0,7.0,4.0,10.0,UG
39451,2019-07-01,13.0,13.0,36.0,6.0,5.0,9.0,UG
39452,2019-08-01,8.0,11.0,29.0,6.0,3.0,9.0,UG
39453,2019-09-01,11.0,11.0,34.0,8.0,6.0,16.0,UG
39454,2019-10-01,12.0,10.0,31.0,8.0,6.0,15.0,UG
39455,2019-11-01,11.0,9.0,33.0,7.0,5.0,13.0,UG
39456,2019-12-01,22.0,11.0,25.0,7.0,3.0,6.0,UG
39457,2020-01-01,44.0,11.0,32.0,6.0,3.0,7.0,UG
39458,2020-02-01,34.0,11.0,30.0,7.0,5.0,13.0,UG
39459,2020-03-01,26.0,11.0,19.0,5.0,5.0,15.0,UG
39460,2020-04-01,5.0,6.0,8.0,4.0,3.0,14.0,UG
39461,2020-05-01,7.0,5.0,9.0,3.0,3.0,11.0,UG
39462,2020-06-01,8.0,7.0,9.0,4.0,2.0,8.0,UG
39463,2020-07-01,9.0,8.0,8.0,3.0,1.0,6.0,UG
39464,2020-08-01,16.0,5.0,8.0,4.0,1.0,6.0,UG
39465,2020-09-01,14.0,7.0,10.0,3.0,2.0,5.0,UG
39466,2020-10-01,21.0,7.0,14.0,3.0,4.0,7.0,UG
39467,2020-11-01,19.0,7.0,12.0,4.0,5.0,10.0,UG
39468,2020-12-01,17.0,7.0,11.0,3.0,3.0,9.0,UG
39469,2021-01-01,22.0,5.0,13.0,3.0,2.0,9.0,UG
